    382,   4.28516674,   13.1595774,   8.19755077
    383,   4.90280771,   13.5655251,   7.84378576
    384,   3.63194561,    12.742506,   8.50714207
    385,   2.94201398,    13.522337,   8.76966667
    386,   3.62042618,   13.9545918,   8.51205158
    387,   2.23090816,   13.0608406,   8.97694588
    388,   1.49876869,   13.7564182,   9.12777042
    389,   2.22401071,   14.2373047,   8.97865677
    390,  0.748700321,   13.2288303,   9.21965027
    391,           0.,   13.8374996,         9.25
    392,  0.750497341,   14.3865929,   9.21950436
    393,   9.12905312,   11.9138088,   1.49093485
    394,   9.21981907,   12.6365252,   0.74661237
    395,         9.25,   11.8138084,           0.
    396,   8.77748013,   12.1894512,   2.91862035
    397,   8.98243713,   12.8132992,   2.20869374
    398,       8.2191,   12.5865326,   4.24368906
    399,   8.52536869,   13.1298752,   3.58895397
    400,   7.47576475,   13.0494671,    5.4475174
    401,   7.87145185,   13.5345879,    4.8582654
    402,   6.56294346,   13.5319796,   6.51845598
    403,   7.03939629,   13.9795036,   6.00078344
    404,   5.49226427,   13.9956093,   7.44295168
    405,   6.04307747,   14.4247475,   7.00312185
    406,   4.27616215,   14.4059372,   8.20225239
    407,   4.89508295,   14.8360224,   7.84860897
    408,   2.93322563,   14.7305126,   8.77260971
    409,   3.61148667,    15.181859,   8.51584816
    410,   1.49332345,   14.9399529,   9.12866306
    411,   2.21683407,   15.4331608,   8.98043156
    412,           0.,   15.0125008,         9.25
    413,  0.747747421,   15.5658607,   9.21972752
    414,   9.12989521,   13.4533596,   1.48577011
    415,   9.22002983,   14.1819592,  0.744004309
    416,         9.25,   13.3651247,           0.
    417,   8.77982998,   13.6965752,   2.91154361
    418,   8.98394966,   14.3366356,   2.20253181
    419,   8.22178364,   14.0469398,   4.23848629
    420,   8.52794838,   14.6136398,   3.58281946
    421,   7.47666454,   14.4554119,   5.44628191
    422,   7.87338972,   14.9677649,     4.855124
    423,   6.56033516,   14.8811588,   6.52108097
    424,   7.03869152,   15.3570671,   6.00161028
    425,   5.48577929,   15.2902441,   7.44773293
    426,   6.03862572,   15.7466545,   7.00696087
    427,   4.26715231,    15.652298,   8.20694256
    428,   4.88735294,   16.1065197,   7.85342503
    429,   2.92443442,   15.9386873,   8.77554417
    430,   3.60254192,   16.4091263,   8.51963615
    431,   1.48787773,   16.1234875,   9.12955189
    432,     2.209656,    16.629015,   8.98220062
    433,           0.,      16.1875,         9.25
    434,  0.744997621,   16.7451286,   9.21994972
    435,   9.13073444,   14.9929123,   1.48060477
    436,   9.22024059,   15.7273941,  0.741396189
    437,         9.25,    14.916441,           0.
    438,   8.78217411,   15.2036982,   2.90446496
    439,   8.98545837,   15.8599739,   2.19636893
    440,   8.22446442,    15.507349,   4.23328209
    441,   8.53052425,   16.0974064,   3.57668257
    442,   7.47756433,   15.8613567,    5.4450469
    443,   7.87532711,   16.4009399,   4.85198164
    444,   6.55772543,   16.2303371,   6.52370548
    445,   7.03798676,   16.7346268,   6.00243664
    446,   5.47929049,    16.584877,   7.45250797
    447,    6.0341711,   17.0685616,   7.01079702
    448,   4.25813627,   16.8986588,   8.21162415
    449,   4.87961817,    17.377018,   7.85823298
    450,   2.91564035,    17.146862,   8.77847004
    451,    3.5935936,   17.6363945,   8.52341366
    452,   1.48243153,   17.3070221,   9.13043785
    453,    2.2024765,   17.8248711,   8.98396301
    454,           0.,   17.3624992,         9.25
    455,  0.742247701,   17.9243965,   9.22017193
    456,   9.13157082,    16.532465,   1.47543883
    457,   9.22044945,   17.2728271,  0.738788009
    458,         9.25,   16.4677582,           0.
    459,   8.78451252,   16.7108231,   2.89738464
    460,   8.98696327,   17.3833122,   2.19020486
    461,   8.22714233,   16.9677563,    4.2280755
    462,   8.53309536,   17.5811729,   3.57054329
    463,   7.47846365,   17.2673016,   5.44381142
    464,   7.87726259,   17.8341179,   4.84883833
    465,   6.55511475,   17.5795155,   6.52632856
    466,   7.03728151,   18.1121902,     6.003263
    467,   5.47279787,   17.8795128,    7.4572773
    468,   6.02971458,   18.3904667,   7.01463032
    469,   4.24911547,   18.1450195,    8.2162962
    470,   4.87187862,   18.6475143,   7.86303377
    471,   2.90684295,   18.3550377,   8.78138733
    472,   3.58464146,   18.8636627,   8.52718258
    473,   1.47698486,   18.4905586,   9.13132095
    474,   2.19529533,   19.0207253,   8.98572063
    475,           0.,   18.5375004,         9.25
    476,  0.739497602,   19.1036625,   9.22039318
    477,   9.13240337,   18.0720177,   1.47027266
    478,    9.2206583,    18.818264,  0.736179948
    479,         9.25,   18.0190735,           0.
    480,   8.78684521,   18.2179451,   2.89030218
    481,    8.9884634,   18.9066505,   2.18403983
    482,   8.22981739,   18.4281654,   4.22286797
    483,   8.53566265,   19.0649376,   3.56440306
    484,   7.47936296,   18.6732483,   5.44257545
    485,   7.87919664,   19.2672958,   4.84569454
    486,   6.55250311,   18.9286957,   6.52895069
    487,   7.03657627,   19.4897537,   6.00408936
    488,   5.46630096,   19.1741447,    7.4620409
    489,    6.0252552,   19.7123737,   7.01846123
    490,   4.24008989,   19.3913784,    8.2209568
    491,   4.86413479,   19.9180107,   7.86782646
    492,   2.89804316,   19.5632133,   8.78429508
    493,    3.5756855,    20.090929,   8.53094196
    494,   1.47153747,   19.6740913,   9.13220024
    495,   2.18811297,   20.2165794,   8.98747253
    496,           0.,   19.7124996,         9.25
    497,  0.736747503,   20.2829285,   9.22061253
    498,   9.13323402,   19.6115685,   1.46510601
    499,    9.2208662,   20.3636971,  0.733571649
    500,         9.25,   19.5703926,           0.
    501,   8.78917313,   19.7250671,   2.88321733
    502,   8.98995876,    20.429987,   2.17787361
    503,   8.23248768,   19.8885727,   4.21765852
    504,   8.53822517,   20.5487022,    3.5582602
    505,    7.4802618,   20.0791931,   5.44133997
    506,   7.88112974,     20.70047,   4.84255028
    507,   6.54989052,    20.277874,   6.53157234
    508,   7.03587103,   20.8673134,   6.00491619
    509,   5.45979977,   20.4687805,   7.46679878
    510,   6.02079344,   21.0342808,   7.02228928
    511,   4.23106003,   20.6377392,   8.22560883
    512,   4.85638618,    21.188509,   7.87261152
    513,   2.88924026,   20.7713871,   8.78719425
    514,   3.56672549,   21.3181973,   8.53469181
    515,   1.46608996,   20.8576279,   9.13307571
    516,   2.18092942,   21.4124355,   8.98921871
    517,           0.,   20.8875008,         9.25
    518,  0.733997405,   21.4621983,   9.22083187
    519,   9.13406181,   21.1511192,   1.45993876
    520,   9.22107315,    21.909132,  0.730963349
    521,         9.25,   21.1217079,           0.
    522,   8.79149437,    21.232193,   2.87613058
    523,   8.99145126,   21.9533253,   2.17170644
    524,   8.23515511,   21.3489799,   4.21244717
    525,   8.54078293,   22.0324688,   3.55211592
    526,   7.48116112,   21.4851379,   5.44010353
    527,   7.88306189,   22.1336479,   4.83940458
    528,    6.5472765,   21.6270523,   6.53419209
    529,   7.03516626,   22.2448769,    6.0057416
    530,   5.45329428,   21.7634163,   7.47155142
    531,   6.01632977,   22.3561859,   7.02611399
    532,   4.22202396,      21.8841,   8.23025036
    533,   4.84863234,   22.4590073,   7.87738943
    534,   2.88043451,   21.9795628,   8.79008484
    535,   3.55776119,   22.5454655,   8.53843307
    536,   1.46064162,   22.0411644,   9.13394928
    537,    2.1737442,   22.6082916,   8.99095821
    538,           0.,      22.0625,         9.25
    539,  0.731247246,   22.6414642,   9.22105122
    540,   9.13488579,   22.6906719,   1.45477104
    541,    9.2212801,    23.454565,   0.72835511
    542,         9.25,   22.6730251,           0.
    543,   8.79380989,    22.739315,    2.8690424
    544,   8.99293804,   23.4766617,   2.16553855
    545,   8.23781967,   22.8093872,   4.20723438
    546,   8.54333687,   23.5162354,   3.54596972
    547,   7.48205996,   22.8910828,   5.43886757
    548,   7.88499212,    23.566824,   4.83625889
    549,     6.544662,   22.9762306,   6.53681135
    550,   7.03446054,   23.6224384,   6.00656843
    551,   5.44678545,   23.0580482,   7.47629786
    552,   6.01186323,    23.678093,   7.02993584
    553,   4.21298265,   23.1304588,    8.2348814
    554,    4.8408742,   23.7295036,   7.88215923
    555,   2.87162566,   23.1877365,   8.79296684
    556,   3.54879355,   23.7727318,   8.54216385
    557,   1.45519292,   23.2246971,   9.13481903
    558,   2.16655731,   23.8041458,   8.99269295
    559,           0.,   23.2374992,         9.25
    560,  0.728497028,   23.8207321,   9.22126865
    561,   9.13570786,   24.2302246,   1.44960308
    562,   9.22148514,          25.,  0.725746632
    563,         9.25,   24.2243423,           0.
    564,   8.79611969,   24.2464371,   2.86195278
    565,   8.99442196,          25.,   2.15936971
